:START_ID(Pessoa),:END_ID(Pessoa),:TYPE,score,metodo
PES-BB95A8,PES-AEAAFB,POSSIVEL_MESMO_QUE,"98,59",fuzzy
PES-BB95A8,PES-AEAAFB,POSSIVEL_MESMO_QUE,"98,59",fuzzy
PES-906553,PES-D9B507,POSSIVEL_MESMO_QUE,"98,46",fuzzy
PES-21B00F,PES-FC1C8B,POSSIVEL_MESMO_QUE,"98,36",fuzzy
PES-62E3CA,PES-767F86,POSSIVEL_MESMO_QUE,"98,25",fuzzy
PES-62E3CA,PES-767F86,POSSIVEL_MESMO_QUE,"98,25",fuzzy
PES-346E8F,PES-341274,POSSIVEL_MESMO_QUE,"98,11",fuzzy
PES-3AFB58,PES-9F1007,POSSIVEL_MESMO_QUE,"98,11",fuzzy
PES-8F6C7E,PES-A6D00E,POSSIVEL_MESMO_QUE,"98,04",fuzzy
PES-FC88BC,PES-01E5B9,POSSIVEL_MESMO_QUE,"97,96",fuzzy
PES-FDF823,PES-2E1F87,POSSIVEL_MESMO_QUE,"97,96",fuzzy
PES-FDF823,PES-2E1F87,POSSIVEL_MESMO_QUE,"97,96",fuzzy
PES-2A17A2,PES-B1B853,POSSIVEL_MESMO_QUE,"97,96",fuzzy
PES-460999,PES-A6996E,POSSIVEL_MESMO_QUE,"97,96",fuzzy
PES-DC94AD,PES-3B1799,POSSIVEL_MESMO_QUE,"97,87",fuzzy
PES-5DEDC0,PES-3B1799,POSSIVEL_MESMO_QUE,"97,87",fuzzy
PES-C3A351,PES-44D2DD,POSSIVEL_MESMO_QUE,"97,87",fuzzy
PES-F910FD,PES-0C3DBD,POSSIVEL_MESMO_QUE,"97,78",fuzzy
PES-A25E25,PES-8EE150,POSSIVEL_MESMO_QUE,"97,67",fuzzy
PES-A25E25,PES-8EE150,POSSIVEL_MESMO_QUE,"97,67",fuzzy
PES-2CDB4B,PES-FC8718,POSSIVEL_MESMO_QUE,"97,56",fuzzy
PES-55D9D8,PES-B2020A,POSSIVEL_MESMO_QUE,"97,56",fuzzy
PES-DB0900,PES-3C3EC1,POSSIVEL_MESMO_QUE,"97,56",fuzzy
PES-23C1B7,PES-D9EB8A,POSSIVEL_MESMO_QUE,"97,22",fuzzy
PES-DD9045,PES-835AC5,POSSIVEL_MESMO_QUE,"97,22",fuzzy
PES-23C1B7,PES-D9EB8A,POSSIVEL_MESMO_QUE,"97,22",fuzzy
PES-45D611,PES-368D77,POSSIVEL_MESMO_QUE,"97,22",fuzzy
PES-772676,PES-60B3B5,POSSIVEL_MESMO_QUE,"97,06",fuzzy
PES-6835A0,PES-F5D323,POSSIVEL_MESMO_QUE,"97,06",fuzzy
PES-E0DC13,PES-D7C136,POSSIVEL_MESMO_QUE,"97,06",fuzzy
PES-E0DC13,PES-D7C136,POSSIVEL_MESMO_QUE,"97,06",fuzzy
PES-201C61,PES-8948CE,POSSIVEL_MESMO_QUE,"97,06",fuzzy
PES-47E325,PES-AE3DE2,POSSIVEL_MESMO_QUE,"97,06",fuzzy
PES-59C06C,PES-864010,POSSIVEL_MESMO_QUE,"97,06",fuzzy
PES-31FD6C,PES-242312,POSSIVEL_MESMO_QUE,"97,06",fuzzy
PES-6835A0,PES-F5D323,POSSIVEL_MESMO_QUE,"97,06",fuzzy
PES-59C06C,PES-864010,POSSIVEL_MESMO_QUE,"97,06",fuzzy
PES-A123D0,PES-0712C2,POSSIVEL_MESMO_QUE,"97,06",fuzzy
PES-A123D0,PES-0712C2,POSSIVEL_MESMO_QUE,"97,06",fuzzy
PES-F13182,PES-12AD34,POSSIVEL_MESMO_QUE,"97,06",fuzzy
PES-EB55BE,PES-3B79BA,POSSIVEL_MESMO_QUE,"97,06",fuzzy
PES-977B36,PES-E7E5E6,POSSIVEL_MESMO_QUE,"96,97",fuzzy
PES-A0898F,PES-EEFEE8,POSSIVEL_MESMO_QUE,"96,97",fuzzy
PES-974868,PES-EEFEE8,POSSIVEL_MESMO_QUE,"96,97",fuzzy
PES-974868,PES-EEFEE8,POSSIVEL_MESMO_QUE,"96,97",fuzzy
PES-433015,PES-EEFEE8,POSSIVEL_MESMO_QUE,"96,97",fuzzy
PES-A0898F,PES-EEFEE8,POSSIVEL_MESMO_QUE,"96,97",fuzzy
PES-F2AAF4,PES-EEFEE8,POSSIVEL_MESMO_QUE,"96,97",fuzzy
PES-6C0A65,PES-BCD709,POSSIVEL_MESMO_QUE,"96,97",fuzzy
PES-6C0A65,PES-BCD709,POSSIVEL_MESMO_QUE,"96,97",fuzzy
PES-A7998B,PES-FAC130,POSSIVEL_MESMO_QUE,"96,97",fuzzy
PES-A7998B,PES-FAC130,POSSIVEL_MESMO_QUE,"96,97",fuzzy
PES-9421E1,PES-6229D5,POSSIVEL_MESMO_QUE,"96,97",fuzzy
PES-DCF1A1,PES-0376BC,POSSIVEL_MESMO_QUE,"96,97",fuzzy
PES-CF1A07,PES-D8DAA5,POSSIVEL_MESMO_QUE,"96,97",fuzzy
PES-D5D1A4,PES-DD3676,POSSIVEL_MESMO_QUE,"96,97",fuzzy
PES-478E13,PES-6D18C0,POSSIVEL_MESMO_QUE,"96,97",fuzzy
PES-8562AB,PES-D5042F,POSSIVEL_MESMO_QUE,"96,97",fuzzy
PES-8562AB,PES-D5042F,POSSIVEL_MESMO_QUE,"96,97",fuzzy
PES-996820,PES-898FFE,POSSIVEL_MESMO_QUE,"96,97",fuzzy
PES-28AE9F,PES-D7C136,POSSIVEL_MESMO_QUE,"96,88",fuzzy
PES-266FBA,PES-D7C136,POSSIVEL_MESMO_QUE,"96,88",fuzzy
PES-266FBA,PES-D7C136,POSSIVEL_MESMO_QUE,"96,88",fuzzy
PES-5D05B4,PES-504936,POSSIVEL_MESMO_QUE,"96,88",fuzzy
PES-8846CF,PES-504936,POSSIVEL_MESMO_QUE,"96,88",fuzzy
PES-3AE21C,PES-504936,POSSIVEL_MESMO_QUE,"96,88",fuzzy
PES-3AE21C,PES-504936,POSSIVEL_MESMO_QUE,"96,88",fuzzy
PES-4D77DB,PES-504936,POSSIVEL_MESMO_QUE,"96,88",fuzzy
PES-3AE21C,PES-504936,POSSIVEL_MESMO_QUE,"96,88",fuzzy
PES-8846CF,PES-504936,POSSIVEL_MESMO_QUE,"96,88",fuzzy
PES-2C3C48,PES-55AC9E,POSSIVEL_MESMO_QUE,"96,88",fuzzy
PES-10B9DC,PES-55AC9E,POSSIVEL_MESMO_QUE,"96,88",fuzzy
PES-D3E946,PES-55AC9E,POSSIVEL_MESMO_QUE,"96,88",fuzzy
PES-0F31C8,PES-55AC9E,POSSIVEL_MESMO_QUE,"96,88",fuzzy
PES-2C3C48,PES-55AC9E,POSSIVEL_MESMO_QUE,"96,88",fuzzy
PES-2813F8,PES-171BE0,POSSIVEL_MESMO_QUE,"96,88",fuzzy
PES-EBF4F2,PES-68D02C,POSSIVEL_MESMO_QUE,"96,88",fuzzy
PES-C0FB7F,PES-FD9364,POSSIVEL_MESMO_QUE,"96,88",fuzzy
PES-C0FB7F,PES-FD9364,POSSIVEL_MESMO_QUE,"96,88",fuzzy
PES-BE540A,PES-1DE581,POSSIVEL_MESMO_QUE,"96,88",fuzzy
PES-C7A411,PES-F7E7DC,POSSIVEL_MESMO_QUE,"96,88",fuzzy
PES-E09883,PES-F7E7DC,POSSIVEL_MESMO_QUE,"96,88",fuzzy
PES-B1B353,PES-D9EB8A,POSSIVEL_MESMO_QUE,"96,77",fuzzy
PES-B1B353,PES-D9EB8A,POSSIVEL_MESMO_QUE,"96,77",fuzzy
PES-F480C1,PES-CED514,POSSIVEL_MESMO_QUE,"96,77",fuzzy
PES-2DFB00,PES-2A9C05,POSSIVEL_MESMO_QUE,"96,77",fuzzy
PES-2DFB00,PES-2A9C05,POSSIVEL_MESMO_QUE,"96,77",fuzzy
PES-0A37DD,PES-F48022,POSSIVEL_MESMO_QUE,"96,77",fuzzy
PES-B1B353,PES-D9EB8A,POSSIVEL_MESMO_QUE,"96,77",fuzzy
PES-B1B353,PES-D9EB8A,POSSIVEL_MESMO_QUE,"96,77",fuzzy
PES-4ABC87,PES-CB5CD4,POSSIVEL_MESMO_QUE,"96,77",fuzzy
PES-897F62,PES-FF4F6B,POSSIVEL_MESMO_QUE,"96,77",fuzzy
PES-897F62,PES-FF4F6B,POSSIVEL_MESMO_QUE,"96,77",fuzzy
PES-3CDCF8,PES-8CD681,POSSIVEL_MESMO_QUE,"96,77",fuzzy
PES-A39550,PES-78BD59,POSSIVEL_MESMO_QUE,"96,77",fuzzy
PES-35394D,PES-F54457,POSSIVEL_MESMO_QUE,"96,77",fuzzy
PES-3F459C,PES-6C0E55,POSSIVEL_MESMO_QUE,"96,67",fuzzy
PES-566608,PES-BC9333,POSSIVEL_MESMO_QUE,"96,67",fuzzy
PES-97B6D8,PES-778711,POSSIVEL_MESMO_QUE,"96,67",fuzzy
PES-CA9719,PES-42C1C6,POSSIVEL_MESMO_QUE,"96,67",fuzzy
PES-9A41AA,PES-999597,POSSIVEL_MESMO_QUE,"96,67",fuzzy
PES-C22432,PES-F0E03D,POSSIVEL_MESMO_QUE,"96,55",fuzzy
PES-986975,PES-B83CE0,POSSIVEL_MESMO_QUE,"96,55",fuzzy
PES-6369F8,PES-850B60,POSSIVEL_MESMO_QUE,"96,55",fuzzy
PES-1A9B0E,PES-C93082,POSSIVEL_MESMO_QUE,"96,55",fuzzy
PES-359581,PES-AEAAFB,POSSIVEL_MESMO_QUE,"96,55",fuzzy
PES-28F4F7,PES-C2BC9D,POSSIVEL_MESMO_QUE,"96,55",fuzzy
PES-CDA7B7,PES-4C99FB,POSSIVEL_MESMO_QUE,"96,55",fuzzy
PES-4B934F,PES-368D77,POSSIVEL_MESMO_QUE,"96,55",fuzzy
PES-6644BC,PES-1DE581,POSSIVEL_MESMO_QUE,"96,55",fuzzy
PES-6644BC,PES-1DE581,POSSIVEL_MESMO_QUE,"96,55",fuzzy
PES-CA12D5,PES-113989,POSSIVEL_MESMO_QUE,"96,55",fuzzy
PES-359581,PES-AEAAFB,POSSIVEL_MESMO_QUE,"96,55",fuzzy
PES-33A6CB,PES-CBAEFC,POSSIVEL_MESMO_QUE,"96,43",fuzzy
PES-6C87E2,PES-8DB7D4,POSSIVEL_MESMO_QUE,"96,43",fuzzy
PES-60DCDF,PES-E974AF,POSSIVEL_MESMO_QUE,"96,43",fuzzy
PES-60DCDF,PES-E974AF,POSSIVEL_MESMO_QUE,"96,43",fuzzy
PES-FD797B,PES-E974AF,POSSIVEL_MESMO_QUE,"96,43",fuzzy
PES-60DCDF,PES-E974AF,POSSIVEL_MESMO_QUE,"96,43",fuzzy
PES-60DCDF,PES-324021,POSSIVEL_MESMO_QUE,"96,43",fuzzy
PES-60DCDF,PES-324021,POSSIVEL_MESMO_QUE,"96,43",fuzzy
PES-FD797B,PES-324021,POSSIVEL_MESMO_QUE,"96,43",fuzzy
PES-60DCDF,PES-324021,POSSIVEL_MESMO_QUE,"96,43",fuzzy
PES-D7E069,PES-9E7DD9,POSSIVEL_MESMO_QUE,"96,43",fuzzy
PES-94AE89,PES-A804BC,POSSIVEL_MESMO_QUE,"96,43",fuzzy
PES-BA62F5,PES-274528,POSSIVEL_MESMO_QUE,"96,43",fuzzy
PES-E406C4,PES-792534,POSSIVEL_MESMO_QUE,"96,43",fuzzy
PES-01BE4A,PES-19D418,POSSIVEL_MESMO_QUE,"96,43",fuzzy
PES-95DD68,PES-0AC2CB,POSSIVEL_MESMO_QUE,"96,43",fuzzy
PES-F21FBF,PES-721377,POSSIVEL_MESMO_QUE,"96,30",fuzzy
PES-3D8445,PES-7A9297,POSSIVEL_MESMO_QUE,"96,30",fuzzy
PES-D54E1D,PES-F16F61,POSSIVEL_MESMO_QUE,"96,30",fuzzy
PES-90CB6A,PES-BC1A67,POSSIVEL_MESMO_QUE,"96,30",fuzzy
PES-90CB6A,PES-BC1A67,POSSIVEL_MESMO_QUE,"96,30",fuzzy
PES-19D877,PES-B4932E,POSSIVEL_MESMO_QUE,"96,30",fuzzy
PES-19D877,PES-B4932E,POSSIVEL_MESMO_QUE,"96,30",fuzzy
PES-291CD0,PES-A500D4,POSSIVEL_MESMO_QUE,"96,30",fuzzy
PES-FDF0DB,PES-A500D4,POSSIVEL_MESMO_QUE,"96,30",fuzzy
PES-C828C7,PES-A500D4,POSSIVEL_MESMO_QUE,"96,30",fuzzy
PES-C828C7,PES-A500D4,POSSIVEL_MESMO_QUE,"96,30",fuzzy
PES-C828C7,PES-A500D4,POSSIVEL_MESMO_QUE,"96,30",fuzzy
PES-BFE43E,PES-CED514,POSSIVEL_MESMO_QUE,"96,30",fuzzy
PES-3C0EF8,PES-835AC5,POSSIVEL_MESMO_QUE,"96,30",fuzzy
PES-4B064A,PES-899C9B,POSSIVEL_MESMO_QUE,"96,30",fuzzy
PES-D54E1D,PES-F16F61,POSSIVEL_MESMO_QUE,"96,30",fuzzy
PES-EB4CA7,PES-FD8CB3,POSSIVEL_MESMO_QUE,"96,15",fuzzy
PES-180792,PES-B99920,POSSIVEL_MESMO_QUE,"96,15",fuzzy
PES-275D2D,PES-B99920,POSSIVEL_MESMO_QUE,"96,15",fuzzy
PES-0EA254,PES-66840D,POSSIVEL_MESMO_QUE,"96,15",fuzzy
PES-D03F38,PES-66840D,POSSIVEL_MESMO_QUE,"96,15",fuzzy
PES-BAD3DE,PES-DC10B7,POSSIVEL_MESMO_QUE,"96,15",fuzzy
PES-1A49C0,PES-5E8864,POSSIVEL_MESMO_QUE,"96,15",fuzzy
PES-2E2B4C,PES-5E8864,POSSIVEL_MESMO_QUE,"96,15",fuzzy
PES-1A49C0,PES-5E8864,POSSIVEL_MESMO_QUE,"96,15",fuzzy
PES-33F685,PES-339B3C,POSSIVEL_MESMO_QUE,"96,15",fuzzy
PES-33F685,PES-339B3C,POSSIVEL_MESMO_QUE,"96,15",fuzzy
PES-B57148,PES-2AA5FF,POSSIVEL_MESMO_QUE,"96,00",fuzzy
PES-E04B24,PES-8F8A1E,POSSIVEL_MESMO_QUE,"96,00",fuzzy
PES-8A619A,PES-7181AB,POSSIVEL_MESMO_QUE,"96,00",fuzzy
PES-CDE7BC,PES-08B9EC,POSSIVEL_MESMO_QUE,"96,00",fuzzy
PES-15EA20,PES-FB44D3,POSSIVEL_MESMO_QUE,"96,00",fuzzy
PES-D886D5,PES-1EC9E3,POSSIVEL_MESMO_QUE,"96,00",fuzzy
PES-15EA20,PES-FB44D3,POSSIVEL_MESMO_QUE,"96,00",fuzzy
PES-694A94,PES-17DD6D,POSSIVEL_MESMO_QUE,"96,00",fuzzy
PES-D886D5,PES-1EC9E3,POSSIVEL_MESMO_QUE,"96,00",fuzzy
PES-E3FA6E,PES-0629CC,POSSIVEL_MESMO_QUE,"96,00",fuzzy
PES-A6DFB5,PES-4FC249,POSSIVEL_MESMO_QUE,"96,00",fuzzy
PES-4539B4,PES-611D83,POSSIVEL_MESMO_QUE,"96,00",fuzzy
PES-4539B4,PES-611D83,POSSIVEL_MESMO_QUE,"96,00",fuzzy
PES-4539B4,PES-8697B0,POSSIVEL_MESMO_QUE,"96,00",fuzzy
PES-4539B4,PES-8697B0,POSSIVEL_MESMO_QUE,"96,00",fuzzy
PES-4539B4,PES-611D83,POSSIVEL_MESMO_QUE,"96,00",fuzzy
PES-4539B4,PES-611D83,POSSIVEL_MESMO_QUE,"96,00",fuzzy
PES-4539B4,PES-8697B0,POSSIVEL_MESMO_QUE,"96,00",fuzzy
PES-4539B4,PES-8697B0,POSSIVEL_MESMO_QUE,"96,00",fuzzy
PES-A6DFB5,PES-4FC249,POSSIVEL_MESMO_QUE,"96,00",fuzzy
PES-468115,PES-034E1F,POSSIVEL_MESMO_QUE,"96,00",fuzzy
PES-468115,PES-034E1F,POSSIVEL_MESMO_QUE,"96,00",fuzzy
PES-479BCA,PES-BC1A67,POSSIVEL_MESMO_QUE,"95,89",fuzzy
PES-F21C4F,PES-DD3676,POSSIVEL_MESMO_QUE,"95,89",fuzzy
PES-4B095A,PES-296850,POSSIVEL_MESMO_QUE,"95,89",fuzzy
PES-3C2A78,PES-FF4F6B,POSSIVEL_MESMO_QUE,"95,89",fuzzy
PES-1BC361,PES-8CD681,POSSIVEL_MESMO_QUE,"95,89",fuzzy
PES-614AA6,PES-5ABCCA,POSSIVEL_MESMO_QUE,"95,89",fuzzy
PES-2C94BC,PES-7FEF11,POSSIVEL_MESMO_QUE,"95,83",fuzzy
PES-A92B71,PES-165935,POSSIVEL_MESMO_QUE,"95,83",fuzzy
PES-D498DF,PES-2E1F87,POSSIVEL_MESMO_QUE,"95,83",fuzzy
PES-D498DF,PES-2E1F87,POSSIVEL_MESMO_QUE,"95,83",fuzzy
PES-B92D35,PES-A804BC,POSSIVEL_MESMO_QUE,"95,83",fuzzy
PES-A92B71,PES-165935,POSSIVEL_MESMO_QUE,"95,83",fuzzy
PES-B7374F,PES-5AEF86,POSSIVEL_MESMO_QUE,"95,83",fuzzy
PES-C2D181,PES-93C041,POSSIVEL_MESMO_QUE,"95,83",fuzzy
PES-4BC6E1,PES-A05BEE,POSSIVEL_MESMO_QUE,"95,83",fuzzy
PES-4944CB,PES-A05BEE,POSSIVEL_MESMO_QUE,"95,83",fuzzy
PES-31FE9E,PES-B544AA,POSSIVEL_MESMO_QUE,"95,83",fuzzy
PES-8955DF,PES-64EAF8,POSSIVEL_MESMO_QUE,"95,83",fuzzy
PES-DA2937,PES-E09DF5,POSSIVEL_MESMO_QUE,"95,83",fuzzy
PES-DA2937,PES-E09DF5,POSSIVEL_MESMO_QUE,"95,83",fuzzy
PES-20569A,PES-756FDE,POSSIVEL_MESMO_QUE,"95,65",fuzzy
PES-3A1DE4,PES-0AC352,POSSIVEL_MESMO_QUE,"95,65",fuzzy
PES-EBED7C,PES-829E91,POSSIVEL_MESMO_QUE,"95,65",fuzzy
PES-4351B6,PES-9FE5FE,POSSIVEL_MESMO_QUE,"95,65",fuzzy
PES-324E54,PES-E44B54,POSSIVEL_MESMO_QUE,"95,65",fuzzy
PES-C171BA,PES-61BBB9,POSSIVEL_MESMO_QUE,"95,65",fuzzy
PES-3E5D25,PES-2E9CE4,POSSIVEL_MESMO_QUE,"95,65",fuzzy
PES-C31EE3,PES-EEFEE8,POSSIVEL_MESMO_QUE,"95,52",fuzzy
PES-9A41FE,PES-034E1F,POSSIVEL_MESMO_QUE,"95,52",fuzzy
PES-E43883,PES-96CDE7,POSSIVEL_MESMO_QUE,"95,45",fuzzy
PES-31E5D5,PES-28C144,POSSIVEL_MESMO_QUE,"95,45",fuzzy
PES-C9D35F,PES-2EEBA2,POSSIVEL_MESMO_QUE,"95,45",fuzzy
PES-CDB8F2,PES-2CB170,POSSIVEL_MESMO_QUE,"95,45",fuzzy
PES-09C0C0,PES-2EBC85,POSSIVEL_MESMO_QUE,"95,45",fuzzy
PES-CDB8F2,PES-2CB170,POSSIVEL_MESMO_QUE,"95,45",fuzzy
PES-999888,PES-1A5DBD,POSSIVEL_MESMO_QUE,"95,45",fuzzy
PES-B68F71,PES-4529AA,POSSIVEL_MESMO_QUE,"95,45",fuzzy
PES-B68F71,PES-4529AA,POSSIVEL_MESMO_QUE,"95,45",fuzzy
PES-31E5D5,PES-28C144,POSSIVEL_MESMO_QUE,"95,45",fuzzy
PES-1ED5D7,PES-C2F37F,POSSIVEL_MESMO_QUE,"95,45",fuzzy
PES-1ED5D7,PES-C2F37F,POSSIVEL_MESMO_QUE,"95,45",fuzzy
PES-3C4280,PES-1430E8,POSSIVEL_MESMO_QUE,"95,45",fuzzy
PES-9A495A,PES-7254B9,POSSIVEL_MESMO_QUE,"95,45",fuzzy
PES-9A495A,PES-7254B9,POSSIVEL_MESMO_QUE,"95,45",fuzzy
PES-E1B01E,PES-5F07EF,POSSIVEL_MESMO_QUE,"95,45",fuzzy
PES-74D517,PES-504936,POSSIVEL_MESMO_QUE,"95,38",fuzzy
PES-DD5F44,PES-504936,POSSIVEL_MESMO_QUE,"95,38",fuzzy
PES-DD5F44,PES-504936,POSSIVEL_MESMO_QUE,"95,38",fuzzy
PES-3C0E10,PES-55AC9E,POSSIVEL_MESMO_QUE,"95,38",fuzzy
PES-3C0E10,PES-55AC9E,POSSIVEL_MESMO_QUE,"95,38",fuzzy
PES-8161E9,PES-5A8D0A,POSSIVEL_MESMO_QUE,"95,24",fuzzy
PES-4FB689,PES-3E71A9,POSSIVEL_MESMO_QUE,"95,24",fuzzy
PES-81B0B5,PES-682A0A,POSSIVEL_MESMO_QUE,"95,24",fuzzy
PES-4FB689,PES-3E71A9,POSSIVEL_MESMO_QUE,"95,24",fuzzy
PES-4FB689,PES-DCD879,POSSIVEL_MESMO_QUE,"95,24",fuzzy
PES-866156,PES-9A613D,POSSIVEL_MESMO_QUE,"95,08",fuzzy
PES-99C001,PES-864010,POSSIVEL_MESMO_QUE,"95,08",fuzzy
PES-99C001,PES-864010,POSSIVEL_MESMO_QUE,"95,08",fuzzy
PES-E93EF4,PES-C7AC59,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-C51309,PES-A232F0,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-AF58BD,PES-A232F0,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-E8DCA2,PES-9CF8EB,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-44CDE7,PES-9CF8EB,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-0D053B,PES-9CF8EB,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-DB1204,PES-9CF8EB,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-822115,PES-9CF8EB,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-9B59CB,PES-9CF8EB,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-E5A66D,PES-9CF8EB,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-807172,PES-9CF8EB,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-77E5CB,PES-9CF8EB,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-AF5F79,PES-9CF8EB,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-9B59CB,PES-9CF8EB,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-472508,PES-9CF8EB,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-52AED7,PES-9CF8EB,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-C47CA6,PES-9CF8EB,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-973F08,PES-9CF8EB,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-259D92,PES-9CF8EB,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-3F40D6,PES-9CF8EB,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-259D92,PES-9CF8EB,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-B17F7B,PES-E95DB6,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-B17F7B,PES-E95DB6,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-6A1B82,PES-E95DB6,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-6A1B82,PES-E95DB6,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-8BDB1F,PES-5E7D51,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-5EA6C6,PES-5E7D51,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-81F2E9,PES-5E7D51,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-E8DCA2,PES-9CF8EB,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-44CDE7,PES-9CF8EB,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-0D053B,PES-9CF8EB,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-DB1204,PES-9CF8EB,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-822115,PES-9CF8EB,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-9B59CB,PES-9CF8EB,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-E5A66D,PES-9CF8EB,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-807172,PES-9CF8EB,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-77E5CB,PES-9CF8EB,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-AF5F79,PES-9CF8EB,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-9B59CB,PES-9CF8EB,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-472508,PES-9CF8EB,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-52AED7,PES-9CF8EB,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-C47CA6,PES-9CF8EB,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-973F08,PES-9CF8EB,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-259D92,PES-9CF8EB,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-3F40D6,PES-9CF8EB,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-259D92,PES-9CF8EB,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-68E265,PES-6AB5FA,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-FA9C35,PES-CD8914,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-6E60B2,PES-BAB653,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-0BACEE,PES-BAB653,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-453482,PES-08C2B6,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-453482,PES-08C2B6,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-BC7621,PES-08C2B6,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-D37DC6,PES-F131D1,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-CC257A,PES-F131D1,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-BA26F1,PES-756FDE,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-BA26F1,PES-756FDE,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-5178F8,PES-3849CD,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-5178F8,PES-3849CD,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-C771EC,PES-E9CE50,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-C771EC,PES-E9CE50,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-C771EC,PES-E9CE50,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-BEA4DC,PES-E9CE50,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-E0F1FF,PES-1A9306,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-9C42FE,PES-93D13F,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-A15473,PES-B87933,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-90B878,PES-B87933,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-A15473,PES-B87933,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-FA86BE,PES-B87933,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-B8AA51,PES-B87933,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-520D46,PES-B87933,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-28C00F,PES-13A187,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-A76474,PES-13A187,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-A76474,PES-13A187,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-0CB0CA,PES-0AC6CC,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-3650FE,PES-FEA8DB,POSSIVEL_MESMO_QUE,"95,00",token_igual
PES-6B8F28,PES-FEA8DB,POSSIVEL_MESMO_QUE,"95,00",token_igual
